year,data
1901,101.58129119873047
1902,101.02943420410156
1903,97.3637924194336
1904,95.83895874023438
1905,111.57816314697266
1906,104.77630615234375
1907,85.51371765136719
1908,100.77552795410156
1909,110.98758697509766
1910,94.31584167480469
1911,102.5653305053711
1912,84.47032165527344
1913,86.95622253417969
1914,78.30564880371094
1915,98.06745147705078
1916,106.87117767333984
1917,99.5206527709961
1918,103.49897766113281
1919,88.36353302001953
1920,100.99349212646484
1921,100.78572845458984
1922,91.24838256835938
1923,97.85325622558594
1924,108.38246154785156
1925,100.04612731933594
1926,92.54247283935547
1927,108.0067138671875
1928,104.5654525756836
1929,101.8905258178711
1930,103.91276550292969
1931,104.90211486816406
1932,91.09468078613281
1933,100.4964828491211
1934,102.39703369140625
1935,98.4688720703125
1936,99.20966339111328
1937,93.43660736083984
1938,94.07099151611328
1939,107.18223571777344
1940,99.46735382080078
1941,98.75209045410156
1942,91.94831848144531
1943,95.84391784667969
1944,89.57685089111328
1945,93.5352783203125
1946,94.92317199707031
1947,99.6422348022461
1948,98.3853759765625
1949,96.26322937011719
1950,90.22345733642578
1951,101.25379943847656
1952,102.03563690185547
1953,98.45496368408203
1954,110.70417785644531
1955,109.5241470336914
1956,89.52041625976562
1957,111.84130859375
1958,90.70709991455078
1959,101.37979888916016
1960,105.51336669921875
1961,92.83625793457031
1962,106.9732666015625
1963,110.26576232910156
1964,97.93592071533203
1965,96.73860168457031
1966,100.41560363769531
1967,95.94890594482422
1968,103.43216705322266
1969,102.5596694946289
1970,93.2474365234375
1971,90.86787414550781
1972,87.69593811035156
1973,81.20377349853516
1974,94.48078918457031
1975,96.42497253417969
1976,91.46436309814453
1977,86.9931869506836
1978,101.43145751953125
1979,96.88257598876953
1980,100.0645523071289
1981,91.57260131835938
1982,85.67801666259766
1983,73.01478576660156
1984,89.05486297607422
1985,88.58412170410156
1986,88.40826416015625
1987,82.76911163330078
1988,94.78506469726562
1989,91.60237121582031
1990,89.0172119140625
1991,97.50717163085938
1992,90.8569107055664
1993,95.75574493408203
1994,97.64964294433594
1995,95.41651916503906
1996,101.92101287841797
1997,99.67411804199219
1998,96.22215270996094
1999,101.34617614746094
2000,93.71232604980469
2001,88.34703063964844
2002,90.45829010009766
2003,102.66507720947266
2004,96.44171142578125
2005,87.11676025390625
2006,95.98639678955078
2007,101.0405502319336
2008,109.30867004394531
2009,94.28065490722656
