year,data
1901,26.675689697265625
1902,26.74862289428711
1903,26.810068130493164
1904,26.772008895874023
1905,26.63385581970215
1906,27.075878143310547
1907,26.811443328857422
1908,26.76156234741211
1909,26.73392677307129
1910,26.908334732055664
1911,26.7493839263916
1912,27.056838989257812
1913,27.046010971069336
1914,27.297744750976562
1915,26.76308250427246
1916,26.7260684967041
1917,26.742782592773438
1918,26.730270385742188
1919,26.81640625
1920,26.81640625
1921,26.81640625
1922,26.77853775024414
1923,26.940860748291016
1924,26.78338050842285
1925,26.255483627319336
1926,27.098575592041016
1927,26.979202270507812
1928,26.46201515197754
1929,26.06172752380371
1930,27.280981063842773
1931,27.607574462890625
1932,27.54408836364746
1933,27.16135025024414
1934,27.36759376525879
1935,27.443994522094727
1936,26.83547019958496
1937,27.452444076538086
1938,27.646556854248047
1939,27.44491958618164
1940,26.81640625
1941,27.934045791625977
1942,27.598337173461914
1943,26.97820472717285
1944,27.0086669921875
1945,26.6993350982666
1946,26.77825355529785
1947,27.1353759765625
1948,26.47174644470215
1949,27.10016441345215
1950,26.4661922454834
1951,26.63608741760254
1952,26.500736236572266
1953,26.391525268554688
1954,26.56963539123535
1955,26.337631225585938
1956,26.430057525634766
1957,26.476211547851562
1958,26.808856964111328
1959,26.759021759033203
1960,26.860469818115234
1961,26.3161678314209
1962,26.73195457458496
1963,27.08257484436035
1964,26.568588256835938
1965,26.575048446655273
1966,26.695796966552734
1967,26.496891021728516
1968,26.700000762939453
1969,27.2801513671875
1970,26.868946075439453
1971,26.412109375
1972,26.917593002319336
1973,27.22307777404785
1974,26.271413803100586
1975,26.219396591186523
1976,26.387964248657227
1977,26.49335289001465
1978,26.52872657775879
1979,26.933452606201172
1980,26.87613868713379
1981,26.776281356811523
1982,26.860088348388672
1983,27.051876068115234
1984,27.18454360961914
1985,26.989410400390625
1986,27.007787704467773
1987,27.59708023071289
1988,27.066049575805664
1989,26.498077392578125
1990,27.375476837158203
1991,27.054534912109375
1992,26.61301040649414
1993,27.010494232177734
1994,26.726139068603516
1995,27.015100479125977
1996,27.11604881286621
1997,27.077966690063477
1998,27.636871337890625
1999,27.076757431030273
2000,26.846294403076172
2001,26.993139266967773
2002,27.226613998413086
2003,27.37908363342285
2004,27.341476440429688
2005,27.481719970703125
2006,27.405080795288086
2007,27.426494598388672
2008,27.134899139404297
2009,27.853750228881836
